4800,9,2
0.25,0.166667,0.389937,0.680251,0.336463,0.75,0.282051,0.898734,0
0.25,0.166667,0.396226,0.683386,0.338028,1,0.307692,0.911392,0
0.25,0.166667,0.402516,0.68652,0.339593,0,0.333333,0.924051,0
0.25,0.166667,0.408805,0.689655,0.341158,0.25,0.358974,0.936709,0
0.25,0.166667,0.415094,0.69279,0.342723,0.5,0.384615,0.949367,0
0.25,0.166667,0.421384,0.695925,0.344288,0.75,0.410256,0.962025,0
0.25,0.166667,0.427673,0.69906,0.345853,1,0.435897,0.974684,0
0.25,0.166667,0.433962,0.702194,0.347418,0,0.461538,0.987342,0
0.25,0.166667,0.440252,0.705329,0.348983,0.25,0.487179,0,0
0.25,0.166667,0.446541,0.708464,0.350548,0.5,0.512821,0.0126582,0
0.25,0.166667,0.45283,0.711599,0.352113,0.75,0.538462,0.0253165,0
0.25,0.166667,0.459119,0.714734,0.353678,1,0.564103,0.0379747,0
0.25,0.166667,0.465409,0.717868,0.355243,0,0.589744,0.0506329,0
0.25,0.166667,0.471698,0.721003,0.356808,0.25,0.615385,0.0632911,0
0.25,0.166667,0.477987,0.724138,0.358372,0.5,0.641026,0.0759494,0
0.25,0.166667,0.484277,0.727273,0.359937,0.75,0.666667,0.0886076,0
0.25,0.166667,0.490566,0.730408,0.361502,1,0.692308,0.101266,0
0.25,0.166667,0.496855,0.733542,0.363067,0,0.717949,0.113924,0
0.25,0.166667,0.503145,0.736677,0.364632,0.25,0.74359,0.126582,0
0.25,0.166667,0.509434,0.739812,0.366197,0.5,0.769231,0.139241,0
0.25,0.166667,0.515723,0.742947,0.367762,0.75,0.794872,0.151899,0
0.25,0.166667,0.522013,0.746082,0.369327,1,0.820513,0.164557,0
0.25,0.166667,0.528302,0.749216,0.370892,0,0.846154,0.177215,0
0.25,0.166667,0.534591,0.752351,0.372457,0.25,0.871795,0.189873,0
0.25,0.166667,0.540881,0.755486,0.374022,0.5,0.897436,0.202532,0
0.25,0.166667,0.54717,0.758621,0.375587,0.75,0.923077,0.21519,0
0.25,0.166667,0.553459,0.761755,0.377152,1,0.948718,0.227848,0
0.25,0.166667,0.559748,0.76489,0.378717,0,0.974359,0.240506,0
0.25,0.166667,0.566038,0.768025,0.380282,0.25,0,0.253165,0
0.25,0.166667,0.572327,0.77116,0.381847,0.5,0.025641,0.265823,0
0.25,0.166667,0.578616,0.774295,0.383412,0.75,0.051282,0.278481,0
0.25,0.166667,0.584906,0.777429,0.384977,1,0.0769231,0.291139,0
0.25,0.166667,0.591195,0.780564,0.386541,0,0.102564,0.303797,0
0.25,0.166667,0.597484,0.783699,0.388106,0.25,0.128205,0.316456,0
0.25,0.166667,0.603774,0.786834,0.389671,0.5,0.153846,0.329114,0
0.25,0.166667,0.610063,0.789969,0.391236,0.75,0.179487,0.341772,0
0.25,0.166667,0.616352,0.793103,0.392801,1,0.205128,0.35443,0
0.25,0.166667,0.622642,0.796238,0.394366,0,0.230769,0.367089,0
0.25,0.166667,0.628931,0.799373,0.395931,0.25,0.25641,0.379747,0
0.25,0.166667,0.63522,0.802508,0.397496,0.5,0.282051,0.392405,0
0.25,0.166667,0.641509,0.805643,0.399061,0.75,0.307692,0.405063,0
0.25,0.166667,0.647799,0.808777,0.400626,1,0.333333,0.417722,0
0.25,0.166667,0.654088,0.811912,0.402191,0,0.358974,0.43038,0
0.25,0.166667,0.660377,0.815047,0.403756,0.25,0.384615,0.443038,0
0.25,0.166667,0.666667,0.818182,0.405321,0.5,0.410256,0.455696,0
0.25,0.166667,0.672956,0.821317,0.406886,0.75,0.435897,0.468354,0
0.25,0.166667,0.679245,0.824451,0.408451,1,0.461538,0.481013,0
0.25,0.166667,0.685535,0.827586,0.410016,0,0.487179,0.493671,0
0.25,0.166667,0.691824,0.830721,0.411581,0.25,0.512821,0.506329,0
0.25,0.166667,0.698113,0.833856,0.413146,0.5,0.538462,0.518987,0
0.25,0.166667,0.704403,0.836991,0.41471,0.75,0.564103,0.531646,0
0.25,0.166667,0.710692,0.840125,0.416275,1,0.589744,0.544304,0
0.25,0.166667,0.716981,0.84326,0.41784,0,0.615385,0.556962,0
0.25,0.166667,0.72327,0.846395,0.419405,0.25,0.641026,0.56962,0
0.25,0.166667,0.72956,0.84953,0.42097,0.5,0.666667,0.582278,0
0.25,0.166667,0.735849,0.852665,0.422535,0.75,0.692308,0.594937,0
0.25,0.166667,0.742138,0.855799,0.4241,1,0.717949,0.607595,0
0.25,0.166667,0.748428,0.858934,0.425665,0,0.74359,0.620253,0
0.25,0.166667,0.754717,0.862069,0.42723,0.25,0.769231,0.632911,0
0.25,0.166667,0.761006,0.865204,0.428795,0.5,0.794872,0.64557,0
0.25,0.166667,0.767296,0.868339,0.43036,0.75,0.820513,0.658228,0
0.25,0.166667,0.773585,0.871473,0.431925,1,0.846154,0.670886,0
0.25,0.166667,0.779874,0.874608,0.43349,0,0.871795,0.683544,0
0.25,0.166667,0.786164,0.877743,0.435055,0.25,0.897436,0.696203,0
0.25,0.166667,0.792453,0.880878,0.43662,0.5,0.923077,0.708861,0
0.25,0.166667,0.798742,0.884013,0.438185,0.75,0.948718,0.721519,0
0.25,0.166667,0.805031,0.887147,0.43975,1,0.974359,0.734177,0
0.25,0.166667,0.811321,0.890282,0.441315,0,0,0.746835,0
0.25,0.166667,0.81761,0.893417,0.442879,0.25,0.025641,0.759494,0
0.25,0.166667,0.823899,0.896552,0.444444,0.5,0.051282,0.772152,0
0.25,0.166667,0.830189,0.899687,0.446009,0.75,0.0769231,0.78481,0
0.25,0.166667,0.836478,0.902821,0.447574,1,0.102564,0.797468,0
0.25,0.166667,0.842767,0.905956,0.449139,0,0.128205,0.810127,0
0.25,0.166667,0.849057,0.909091,0.450704,0.25,0.153846,0.822785,0
0.25,0.166667,0.855346,0.912226,0.452269,0.5,0.179487,0.835443,0
0.25,0.166667,0.861635,0.915361,0.453834,0.75,0.205128,0.848101,0
0.25,0.166667,0.867925,0.918495,0.455399,1,0.230769,0.860759,0
0.25,0.166667,0.874214,0.92163,0.456964,0,0.25641,0.873418,0
0.25,0.166667,0.880503,0.924765,0.458529,0.25,0.282051,0.886076,0
0.25,0.166667,0.886792,0.9279,0.460094,0.5,0.307692,0.898734,0
0.25,0.166667,0.893082,0.931035,0.461659,0.75,0.333333,0.911392,0
0.25,0.166667,0.899371,0.934169,0.463224,1,0.358974,0.924051,0
0.25,0.166667,0.90566,0.937304,0.464789,0,0.384615,0.936709,0
0.25,0.166667,0.91195,0.940439,0.466354,0.25,0.410256,0.949367,0
0.25,0.166667,0.918239,0.943574,0.467919,0.5,0.435897,0.962025,0
0.25,0.166667,0.924528,0.946708,0.469484,0.75,0.461538,0.974684,0
0.25,0.166667,0.930818,0.949843,0.471049,1,0.487179,0.987342,0
0.25,0.166667,0.937107,0.952978,0.472613,0,0.512821,0,0
0.25,0.166667,0.943396,0.956113,0.474178,0.25,0.538462,0.0126582,0
0.25,0.166667,0.949686,0.959248,0.475743,0.5,0.564103,0.0253165,0
0.25,0.166667,0.955975,0.962382,0.477308,0.75,0.589744,0.0379747,0
0.25,0.166667,0.962264,0.965517,0.478873,1,0.615385,0.0506329,0
0.25,0.166667,0.968553,0.968652,0.480438,0,0.641026,0.0632911,0
0.25,0.166667,0.974843,0.971787,0.482003,0.25,0.666667,0.0759494,0
0.25,0.166667,0.981132,0.974922,0.483568,0.5,0.692308,0.0886076,0
0.25,0.166667,0.987421,0.978056,0.485133,0.75,0.717949,0.101266,0
0.25,0.166667,0.993711,0.981191,0.486698,1,0.74359,0.113924,0
0.25,0.166667,0,0.984326,0.488263,0,0.769231,0.126582,0
0.25,0.166667,0.00628931,0.987461,0.489828,0.25,0.794872,0.139241,0
0.25,0.166667,0.0125786,0.990596,0.491393,0.5,0.820513,0.151899,0
0.25,0.166667,0.0188679,0.99373,0.492958,0.75,0.846154,0.164557,0
0.25,0.166667,0.0251572,0.996865,0.494523,1,0.871795,0.177215,0
0.25,0.166667,0.0314465,0,0.496088,0,0.897436,0.189873,0
0.25,0.166667,0.0377358,0.0031348,0.497653,0.25,0.923077,0.202532,0
0.25,0.166667,0.0440252,0.00626959,0.499218,0.5,0.948718,0.21519,0
0.25,0.166667,0.0503145,0.00940439,0.500782,0.75,0.974359,0.227848,0
0.25,0.166667,0.0566038,0.0125392,0.502347,1,0,0.240506,0
0.583333,0.666667,0,0,0,0,0,0,0
0.583333,0.666667,0.00628931,0.0031348,0.00156495,0.25,0.025641,0.0126582,0
0.583333,0.666667,0.0125786,0.00626959,0.00312989,0.5,0.051282,0.0253165,0
0.583333,0.666667,0.0188679,0.00940439,0.00469484,0.75,0.0769231,0.0379747,0
0.583333,0.666667,0.0251572,0.0125392,0.00625978,1,0.102564,0.0506329,0
0.583333,0.666667,0.0314465,0.015674,0.00782473,0,0.128205,0.0632911,0
0.583333,0.666667,0.0377358,0.0188088,0.00938967,0.25,0.153846,0.0759494,0
0.583333,0.666667,0.0440252,0.0219436,0.0109546,0.5,0.179487,0.0886076,0
0.583333,0.666667,0.0503145,0.0250784,0.0125196,0.75,0.205128,0.101266,0
0.583333,0.666667,0.0566038,0.0282132,0.0140845,1,0.230769,0.113924,0
0.583333,0.666667,0.0628931,0.031348,0.0156495,0,0.25641,0.126582,0
0.583333,0.666667,0.0691824,0.0344828,0.0172144,0.25,0.282051,0.139241,1
0.583333,0.666667,0.0754717,0.0376176,0.0187793,0.5,0.307692,0.151899,0
0.583333,0.666667,0.081761,0.0407524,0.0203443,0.75,0.333333,0.164557,0
0.583333,0.666667,0.0880503,0.0438871,0.0219092,1,0.358974,0.177215,0
0.583333,0.666667,0.0943396,0.0470219,0.0234742,0,0.384615,0.189873,0
0.583333,0.666667,0.100629,0.0501567,0.0250391,0.25,0.410256,0.202532,0
0.583333,0.666667,0.106918,0.0532915,0.0266041,0.5,0.435897,0.21519,0
0.583333,0.666667,0.113208,0.0564263,0.028169,0.75,0.461538,0.227848,0
0.583333,0.666667,0.119497,0.0595611,0.029734,1,0.487179,0.240506,0
0.583333,0.666667,0.125786,0.0626959,0.0312989,0,0.512821,0.253165,0
0.583333,0.666667,0.132075,0.0658307,0.0328638,0.25,0.538462,0.265823,0
0.583333,0.666667,0.138365,0.0689655,0.0344288,0.5,0.564103,0.278481,0
0.583333,0.666667,0.144654,0.0721003,0.0359937,0.75,0.589744,0.291139,0
0.583333,0.666667,0.150943,0.0752351,0.0375587,1,0.615385,0.303797,0
0.583333,0.666667,0.157233,0.0783699,0.0391236,0,0.641026,0.316456,0
0.583333,0.666667,0.163522,0.0815047,0.0406886,0.25,0.666667,0.329114,0
0.583333,0.666667,0.169811,0.0846395,0.0422535,0.5,0.692308,0.341772,0
0.583333,0.666667,0.176101,0.0877743,0.0438185,0.75,0.717949,0.35443,0
0.583333,0.666667,0.18239,0.0909091,0.0453834,1,0.74359,0.367089,0
0.583333,0.666667,0.188679,0.0940439,0.0469484,0,0.769231,0.379747,0
0.583333,0.666667,0.194969,0.0971787,0.0485133,0.25,0.794872,0.392405,0
0.583333,0.666667,0.201258,0.100313,0.0500782,0.5,0.820513,0.405063,0
0.583333,0.666667,0.207547,0.103448,0.0516432,0.75,0.846154,0.417722,0
0.583333,0.666667,0.213836,0.106583,0.0532081,1,0.871795,0.43038,0
0.583333,0.666667,0.220126,0.109718,0.0547731,0,0.897436,0.443038,0
0.583333,0.666667,0.226415,0.112853,0.056338,0.25,0.923077,0.455696,0
0.583333,0.666667,0.232704,0.115987,0.057903,0.5,0.948718,0.468354,0
0.583333,0.666667,0.238994,0.119122,0.0594679,0.75,0.974359,0.481013,0
0.583333,0.666667,0.245283,0.122257,0.0610329,1,0,0.493671,1
0.583333,0.666667,0.251572,0.125392,0.0625978,0,0.025641,0.506329,0
0.583333,0.666667,0.257862,0.128527,0.0641628,0.25,0.051282,0.518987,1
0.583333,0.666667,0.264151,0.131661,0.0657277,0.5,0.0769231,0.531646,1
0.583333,0.666667,0.27044,0.134796,0.0672926,0.75,0.102564,0.544304,1
0.583333,0.666667,0.27673,0.137931,0.0688576,1,0.128205,0.556962,1
0.583333,0.666667,0.283019,0.141066,0.0704225,0,0.153846,0.56962,0
0.583333,0.666667,0.289308,0.144201,0.0719875,0.25,0.179487,0.582278,1
0.583333,0.666667,0.295597,0.147335,0.0735524,0.5,0.205128,0.594937,1
0.583333,0.666667,0.301887,0.15047,0.0751174,0.75,0.230769,0.607595,1
0.583333,0.666667,0.308176,0.153605,0.0766823,1,0.25641,0.620253,1
0.583333,0.666667,0.314465,0.15674,0.0782473,0,0.282051,0.632911,0
0.583333,0.666667,0.320755,0.159875,0.0798122,0.25,0.307692,0.64557,1
0.583333,0.666667,0.327044,0.163009,0.0813771,0.5,0.333333,0.658228,1
0.583333,0.666667,0.333333,0.166144,0.0829421,0.75,0.358974,0.670886,1
0.583333,0.666667,0.339623,0.169279,0.084507,1,0.384615,0.683544,1
0.583333,0.666667,0.345912,0.172414,0.086072,0,0.410256,0.696203,0
0.583333,0.666667,0.352201,0.175549,0.0876369,0.25,0.435897,0.708861,1
0.583333,0.666667,0.358491,0.178683,0.0892019,0.5,0.461538,0.721519,1
0.583333,0.666667,0.36478,0.181818,0.0907668,0.75,0.487179,0.734177,1
0.583333,0.666667,0.371069,0.184953,0.0923318,1,0.512821,0.746835,1
0.583333,0.666667,0.377358,0.188088,0.0938967,0,0.538462,0.759494,0
0.583333,0.666667,0.383648,0.191223,0.0954617,0.25,0.564103,0.772152,1
0.583333,0.666667,0.389937,0.194357,0.0970266,0.5,0.589744,0.78481,1
0.583333,0.666667,0.396226,0.197492,0.0985916,0.75,0.615385,0.797468,1
0.583333,0.666667,0.402516,0.200627,0.100156,1,0.641026,0.810127,1
0.583333,0.666667,0.408805,0.203762,0.101721,0,0.666667,0.822785,0
0.583333,0.666667,0.415094,0.206897,0.103286,0.25,0.692308,0.835443,1
0.583333,0.666667,0.421384,0.210031,0.104851,0.5,0.717949,0.848101,1
0.583333,0.666667,0.427673,0.213166,0.106416,0.75,0.74359,0.860759,1
0.583333,0.666667,0.433962,0.216301,0.107981,1,0.769231,0.873418,1
0.583333,0.666667,0.440252,0.219436,0.109546,0,0.794872,0.886076,0
0.583333,0.666667,0.446541,0.222571,0.111111,0.25,0.820513,0.898734,1
0.583333,0.666667,0.45283,0.225705,0.112676,0.5,0.846154,0.911392,1
0.583333,0.666667,0.459119,0.22884,0.114241,0.75,0.871795,0.924051,1
0.583333,0.666667,0.465409,0.231975,0.115806,1,0.897436,0.936709,1
0.583333,0.666667,0.471698,0.23511,0.117371,0,0.923077,0.949367,0
0.583333,0.666667,0.477987,0.238245,0.118936,0.25,0.948718,0.962025,1
0.583333,0.666667,0.484277,0.241379,0.120501,0.5,0.974359,0.974684,1
0.583333,0.666667,0.490566,0.244514,0.122066,0.75,0,0.987342,1
0.583333,0.666667,0.496855,0.247649,0.123631,1,0.025641,0,0
0.583333,0.666667,0.503145,0.250784,0.125196,0,0.051282,0.0126582,0
0.583333,0.666667,0.509434,0.253918,0.126761,0.25,0.0769231,0.0253165,0
0.583333,0.666667,0.515723,0.257053,0.128326,0.5,0.102564,0.0379747,0
0.583333,0.666667,0.522013,0.260188,0.12989,0.75,0.128205,0.0506329,0
0.583333,0.666667,0.528302,0.263323,0.131455,1,0.153846,0.0632911,0
0.583333,0.666667,0.534591,0.266458,0.13302,0,0.179487,0.0759494,0
0.583333,0.666667,0.540881,0.269592,0.134585,0.25,0.205128,0.0886076,0
0.583333,0.666667,0.54717,0.272727,0.13615,0.5,0.230769,0.101266,0
0.583333,0.666667,0.553459,0.275862,0.137715,0.75,0.25641,0.113924,0
0.583333,0.666667,0.559748,0.278997,0.13928,1,0.282051,0.126582,0
0.583333,0.666667,0.566038,0.282132,0.140845,0,0.307692,0.139241,0
0.583333,0.666667,0.572327,0.285266,0.14241,0.25,0.333333,0.151899,0
0.583333,0.666667,0.578616,0.288401,0.143975,0.5,0.358974,0.164557,0
0.583333,0.666667,0.584906,0.291536,0.14554,0.75,0.384615,0.177215,0
0.583333,0.666667,0.591195,0.294671,0.147105,1,0.410256,0.189873,0
0.583333,0.666667,0.597484,0.297806,0.14867,0,0.435897,0.202532,0
0.583333,0.666667,0.603774,0.30094,0.150235,0.25,0.461538,0.21519,0
0.583333,0.666667,0.610063,0.304075,0.1518,0.5,0.487179,0.227848,0
0.583333,0.666667,0.616352,0.30721,0.153365,0.75,0.512821,0.240506,0
0.583333,0.666667,0.622642,0.310345,0.15493,1,0.538462,0.253165,0
0.583333,0.666667,0.628931,0.31348,0.156495,0,0.564103,0.265823,0
0.583333,0.666667,0.63522,0.316614,0.158059,0.25,0.589744,0.278481,0
0.583333,0.666667,0.641509,0.319749,0.159624,0.5,0.615385,0.291139,0
0.583333,0.666667,0.647799,0.322884,0.161189,0.75,0.641026,0.303797,0
0.583333,0.666667,0.654088,0.326019,0.162754,1,0.666667,0.316456,0
0.583333,0.666667,0.660377,0.329154,0.164319,0,0.692308,0.329114,0
0.583333,0.666667,0.666667,0.332288,0.165884,0.25,0.717949,0.341772,0
0.583333,0.666667,0.672956,0.335423,0.167449,0.5,0.74359,0.35443,0
0.583333,0.666667,0.679245,0.338558,0.169014,0.75,0.769231,0.367089,0
0.583333,0.666667,0.685535,0.341693,0.170579,1,0.794872,0.379747,0
0.583333,0.666667,0.691824,0.344828,0.172144,0,0.820513,0.392405,0
0.583333,0.666667,0.698113,0.347962,0.173709,0.25,0.846154,0.405063,0
0.583333,0.666667,0.704403,0.351097,0.175274,0.5,0.871795,0.417722,0
0.583333,0.666667,0.710692,0.354232,0.176839,0.75,0.897436,0.43038,0
0.583333,0.666667,0.716981,0.357367,0.178404,1,0.923077,0.443038,0
0.583333,0.666667,0.72327,0.360502,0.179969,0,0.948718,0.455696,0
0.583333,0.666667,0.72956,0.363636,0.181534,0.25,0.974359,0.468354,0
0.583333,0.666667,0.735849,0.366771,0.183099,0.5,0,0.481013,1
0.583333,0.666667,0.742138,0.369906,0.184664,0.75,0.025641,0.493671,0
0.583333,0.666667,0.748428,0.373041,0.186228,1,0.051282,0.506329,1
0.583333,0.666667,0.754717,0.376176,0.187793,0,0.0769231,0.518987,0
0.583333,0.666667,0.761006,0.37931,0.189358,0.25,0.102564,0.531646,1
0.583333,0.666667,0.767296,0.382445,0.190923,0.5,0.128205,0.544304,1
0.583333,0.666667,0.773585,0.38558,0.192488,0.75,0.153846,0.556962,1
0.583333,0.666667,0.779874,0.388715,0.194053,1,0.179487,0.56962,1
0.583333,0.666667,0.786164,0.39185,0.195618,0,0.205128,0.582278,0
0.583333,0.666667,0.792453,0.394984,0.197183,0.25,0.230769,0.594937,1
0.583333,0.666667,0.798742,0.398119,0.198748,0.5,0.25641,0.607595,0
0.583333,0.666667,0.805031,0.401254,0.200313,0.75,0.282051,0.620253,0
0.583333,0.666667,0.811321,0.404389,0.201878,1,0.307692,0.632911,0
0.583333,0.666667,0.81761,0.407524,0.203443,0,0.333333,0.64557,0
0.583333,0.666667,0.823899,0.410658,0.205008,0.25,0.358974,0.658228,0
0.583333,0.666667,0.830189,0.413793,0.206573,0.5,0.384615,0.670886,0
0.583333,0.666667,0.836478,0.416928,0.208138,0.75,0.410256,0.683544,0
0.583333,0.666667,0.842767,0.420063,0.209703,1,0.435897,0.696203,0
0.583333,0.666667,0.849057,0.423197,0.211268,0,0.461538,0.708861,0
0.583333,0.666667,0.855346,0.426332,0.212833,0.25,0.487179,0.721519,0
0.583333,0.666667,0.861635,0.429467,0.214397,0.5,0.512821,0.734177,0
0.583333,0.666667,0.867925,0.432602,0.215962,0.75,0.538462,0.746835,0
0.583333,0.666667,0.874214,0.435737,0.217527,1,0.564103,0.759494,0
0.583333,0.666667,0.880503,0.438871,0.219092,0,0.589744,0.772152,0
0.583333,0.666667,0.886792,0.442006,0.220657,0.25,0.615385,0.78481,0
0.583333,0.666667,0.893082,0.445141,0.222222,0.5,0.641026,0.797468,0
0.583333,0.666667,0.899371,0.448276,0.223787,0.75,0.666667,0.810127,0
0.583333,0.666667,0.90566,0.451411,0.225352,1,0.692308,0.822785,0
0.583333,0.666667,0.91195,0.454545,0.226917,0,0.717949,0.835443,0
0.583333,0.666667,0.918239,0.45768,0.228482,0.25,0.74359,0.848101,0
0.583333,0.666667,0.924528,0.460815,0.230047,0.5,0.769231,0.860759,0
0.583333,0.666667,0.930818,0.46395,0.231612,0.75,0.794872,0.873418,0
0.583333,0.666667,0.937107,0.467085,0.233177,1,0.820513,0.886076,0
0.583333,0.666667,0.943396,0.470219,0.234742,0,0.846154,0.898734,0
0.583333,0.666667,0.949686,0.473354,0.236307,0.25,0.871795,0.911392,0
0.583333,0.666667,0.955975,0.476489,0.237872,0.5,0.897436,0.924051,0
0.583333,0.666667,0.962264,0.479624,0.239437,0.75,0.923077,0.936709,0
0.583333,0.666667,0.968553,0.482759,0.241002,1,0.948718,0.949367,0
0.583333,0.666667,0.974843,0.485893,0.242567,0,0.974359,0.962025,0
0.583333,0.666667,0.981132,0.489028,0.244131,0.25,0,0.974684,0
0.583333,0.666667,0.987421,0.492163,0.245696,0.5,0.025641,0.987342,0
0.583333,0.666667,0.993711,0.495298,0.247261,0.75,0.051282,0,0
0.583333,0.666667,0,0.498433,0.248826,1,0.0769231,0.0126582,0
0.583333,0.666667,0.00628931,0.501567,0.250391,0,0.102564,0.0253165,0
0.583333,0.666667,0.0125786,0.504702,0.251956,0.25,0.128205,0.0379747,0
0.583333,0.666667,0.0188679,0.507837,0.253521,0.5,0.153846,0.0506329,0
0.583333,0.666667,0.0251572,0.510972,0.255086,0.75,0.179487,0.0632911,0
0.583333,0.666667,0.0314465,0.514107,0.256651,1,0.205128,0.0759494,0
0.583333,0.666667,0.0377358,0.517241,0.258216,0,0.230769,0.0886076,0
0.583333,0.666667,0.0440252,0.520376,0.259781,0.25,0.25641,0.101266,0
0.583333,0.666667,0.0503145,0.523511,0.261346,0.5,0.282051,0.113924,0
0.583333,0.666667,0.0566038,0.526646,0.262911,0.75,0.307692,0.126582,0
0.583333,0.666667,0.0628931,0.529781,0.264476,1,0.333333,0.139241,0
0.583333,0.666667,0.0691824,0.532915,0.266041,0,0.358974,0.151899,0
0.583333,0.666667,0.0754717,0.53605,0.267606,0.25,0.384615,0.164557,0
0.583333,0.666667,0.081761,0.539185,0.269171,0.5,0.410256,0.177215,0
0.583333,0.666667,0.0880503,0.54232,0.270736,0.75,0.435897,0.189873,0
0.583333,0.666667,0.0943396,0.545455,0.2723,1,0.461538,0.202532,0
0.583333,0.666667,0.100629,0.548589,0.273865,0,0.487179,0.21519,0
0.583333,0.666667,0.106918,0.551724,0.27543,0.25,0.512821,0.227848,0
0.583333,0.666667,0.113208,0.554859,0.276995,0.5,0.538462,0.240506,0
0.583333,0.666667,0.119497,0.557994,0.27856,0.75,0.564103,0.253165,0
0.583333,0.666667,0.125786,0.561128,0.280125,1,0.589744,0.265823,0
0.583333,0.666667,0.132075,0.564263,0.28169,0,0.615385,0.278481,0
0.583333,0.666667,0.138365,0.567398,0.283255,0.25,0.641026,0.291139,0
0.583333,0.666667,0.144654,0.570533,0.28482,0.5,0.666667,0.303797,0
0.583333,0.666667,0.150943,0.573668,0.286385,0.75,0.692308,0.316456,0
0.583333,0.666667,0.157233,0.576802,0.28795,1,0.717949,0.329114,0
0.583333,0.666667,0.163522,0.579937,0.289515,0,0.74359,0.341772,0
0.583333,0.666667,0.169811,0.583072,0.29108,0.25,0.769231,0.35443,0
0.583333,0.666667,0.176101,0.586207,0.292645,0.5,0.794872,0.367089,0
0.583333,0.666667,0.18239,0.589342,0.29421,0.75,0.820513,0.379747,0
0.583333,0.666667,0.188679,0.592476,0.295775,1,0.846154,0.392405,0
0.583333,0.666667,0.194969,0.595611,0.29734,0,0.871795,0.405063,0
0.583333,0.666667,0.201258,0.598746,0.298905,0.25,0.897436,0.417722,0
0.583333,0.666667,0.207547,0.601881,0.300469,0.5,0.923077,0.43038,0
0.583333,0.666667,0.213836,0.605016,0.302034,0.75,0.948718,0.443038,0
0.583333,0.666667,0.220126,0.60815,0.303599,1,0.974359,0.455696,0
0.583333,0.666667,0.226415,0.611285,0.305164,0,0,0.468354,0
0.583333,0.666667,0.232704,0.61442,0.306729,0.25,0.025641,0.481013,0
0.583333,0.666667,0.238994,0.617555,0.308294,0.5,0.051282,0.493671,0
0.583333,0.666667,0.245283,0.62069,0.309859,0.75,0.0769231,0.506329,0
0.583333,0.666667,0.251572,0.623824,0.311424,1,0.102564,0.518987,0
0.583333,0.666667,0.257862,0.626959,0.312989,0,0.128205,0.531646,0
0.583333,0.666667,0.264151,0.630094,0.314554,0.25,0.153846,0.544304,0
0.583333,0.666667,0.27044,0.633229,0.316119,0.5,0.179487,0.556962,0
0.583333,0.666667,0.27673,0.636364,0.317684,0.75,0.205128,0.56962,0
0.583333,0.666667,0.283019,0.639498,0.319249,1,0.230769,0.582278,0
0.583333,0.666667,0.289308,0.642633,0.320814,0,0.25641,0.594937,0
0.583333,0.666667,0.295597,0.645768,0.322379,0.25,0.282051,0.607595,0
0.583333,0.666667,0.301887,0.648903,0.323944,0.5,0.307692,0.620253,0
0.583333,0.666667,0.308176,0.652038,0.325509,0.75,0.333333,0.632911,0
0.583333,0.666667,0.314465,0.655172,0.327074,1,0.358974,0.64557,0
0.583333,0.666667,0.320755,0.658307,0.328638,0,0.384615,0.658228,0
0.583333,0.666667,0.327044,0.661442,0.330203,0.25,0.410256,0.670886,0
0.583333,0.666667,0.333333,0.664577,0.331768,0.5,0.435897,0.683544,0
0.583333,0.666667,0.339623,0.667712,0.333333,0.75,0.461538,0.696203,0
0.583333,0.666667,0.345912,0.670846,0.334898,1,0.487179,0.708861,0
0.583333,0.666667,0.352201,0.673981,0.336463,0,0.512821,0.721519,0
0.583333,0.666667,0.358491,0.677116,0.338028,0.25,0.538462,0.734177,0
0.583333,0.666667,0.36478,0.680251,0.339593,0.5,0.564103,0.746835,0
0.583333,0.666667,0.371069,0.683386,0.341158,0.75,0.589744,0.759494,0
0.583333,0.666667,0.377358,0.68652,0.342723,1,0.615385,0.772152,0
0.583333,0.666667,0.383648,0.689655,0.344288,0,0.641026,0.78481,0
0.583333,0.666667,0.389937,0.69279,0.345853,0.25,0.666667,0.797468,0
0.583333,0.666667,0.396226,0.695925,0.347418,0.5,0.692308,0.810127,0
0.583333,0.666667,0.402516,0.69906,0.348983,0.75,0.717949,0.822785,0
0.583333,0.666667,0.408805,0.702194,0.350548,1,0.74359,0.835443,0
